19700,0.0463201
19800,0.0357504
19900,0.0467444
20000,0.0484719
20100,0.056769
20200,0.0730517
20300,0.0654295
20400,0.0515431
20500,0.0456341
20600,0.0494871
20700,0.0489236
20800,0.0585927
20900,0.0566803
21000,0.0703361
21100,0.0535933
21200,0.04923
21300,0.0394034
21400,0.0498351
21500,0.044796
21600,0.0526188
21700,0.0444849
21800,0.0376209
21900,0.0383629
22000,0.0403906
22100,0.0386038
22200,0.0639647
22300,0.0632291
22400,0.0407796
22500,0.0644067
22600,0.0761215
22700,0.0683065
22800,0.0610252
22900,0.0572922
23000,0.0449352
23100,0.0544366
23200,0.0512346
23300,0.0476282
23400,0.0437955
23500,0.0497986
23600,0.0530863
23700,0.0542571
23800,0.0571894
23900,0.0604049
24000,0.0589717
24100,0.057186
24200,0.0511656
24300,0.0599227
24400,0.0461656
24500,0.0530079
24600,0.0545404
24700,0.0664209
24800,0.0679557
24900,0.063399
25000,0.0595958
25100,0.0504665
25200,0.0480598
25300,0.0528762
25400,0.0556124
25500,0.0456554
25600,0.0471293
25700,0.046897
25800,0.047644
25900,0.0456378
26000,0.055811
26100,0.0489358
26200,0.039573
26300,0.0386166
26400,0.0576698
26500,0.0567931
26600,0.0569942
26700,0.0557017
26800,0.0667867
26900,0.0626972
27000,0.0498037
27100,0.0472958
27200,0.0652486
27300,0.0640435
27400,0.0519173
27500,0.0586002
27600,0.0459601
27700,0.0589858
27800,0.0619283
27900,0.0557461
28000,0.0498934
28100,0.0388486
28200,0.0471041
28300,0.0410626
28400,0.0559303
28500,0.0511954
28600,0.0431515
28700,0.0563348
28800,0.0557266
28900,0.0534908
29000,0.0457783
29100,0.0497942
29200,0.0573963
29300,0.0527642
29400,0.0574641
29500,0.0504244
29600,0.0461993
29700,0.0464428
29800,0.0481718
29900,0.0722952
30000,0.0767676
30100,0.0653469
30200,0.056945
30300,0.0466813
30400,0.0392297
30500,0.0578701
30600,0.0580146
30700,0.0668862
30800,0.0489232
30900,0.0648326
31000,0.0624639
31100,0.056631
31200,0.0582367
31300,0.0566727
31400,0.0710071
31500,0.0580955
31600,0.0439026
31700,0.0582721
31800,0.0659052
31900,0.0523921
32000,0.0489598
32100,0.0507295
32200,0.0522748
32300,0.0533181
32400,0.0689958
32500,0.0699125
32600,0.0445147
32700,0.0436206
32800,0.0411184
32900,0.0451199
33000,0.0325848
33100,0.0401824
33200,0.0376345
33300,0.0379909
33400,0.055942
33500,0.0478596
33600,0.046255
33700,0.0365192
33800,0.0463882
33900,0.0347938
34000,0.0314666
34100,0.0415798
34200,0.0304041
34300,0.0212004
34400,0.0351235
34500,0.045242
34600,0.0520048
34700,0.0538013
34800,0.0539147
34900,0.0612901
35000,0.0534376
35100,0.0455016
35200,0.0434462
35300,0.046292
35400,0.0349472
35500,0.0409966
35600,0.0246178
35700,0.0413091
35800,0.0400098
35900,0.0414123
36000,0.0393444
36100,0.0376064
36200,0.0373118
36300,0.0376002
36400,0.0345893
36500,0.0400447
36600,0.0394818
36700,0.03109
36800,0.0391054
36900,0.0488607
37000,0.0368495
37100,0.050112
37200,0.0590536
37300,0.0572819
37400,0.0608057
37500,0.0577057
37600,0.0585584
37700,0.0514772
37800,0.0543961
37900,0.0512598
38000,0.0496392
38100,0.0376486
38200,0.0395078
38300,0.0411307
38400,0.0536768
38500,0.0347637
38600,0.0550001
38700,0.0563456
38800,0.0481437
38900,0.0344543
39000,0.0330042
39100,0.0280854
39200,0.0377563
39300,0.0512509
39400,0.0704501
39500,0.0672357
39600,0.0544781
39700,0.0526547
39800,0.0510158
39900,0.0499747
40000,0.0436003
40100,0.0403436
40200,0.0381742
40300,0.037059
40400,0.0426777
40500,0.0503979
40600,0.0577167
40700,0.0526504
40800,0.0446853
40900,0.0416902
41000,0.0383637
41100,0.0407055
41200,0.0386645
41300,0.0560613
41400,0.0536225
41500,0.050522
41600,0.0483831
41700,0.0381053
41800,0.037501
41900,0.0388601
42000,0.0502994
42100,0.0517104
42200,0.0621123
42300,0.0515355
42400,0.0525803
42500,0.0508178
42600,0.0486841
42700,0.054786
42800,0.0502033
42900,0.0500737
43000,0.0546789
43100,0.0494593
43200,0.0416926
43300,0.0461432
43400,0.0342014
43500,0.0336931
43600,0.0372176
43700,0.0358886
43800,0.0375747
43900,0.0410535
44000,0.0452505
44100,0.0405453
44200,0.0431566
44300,0.0434768
44400,0.0503635
44500,0.0503915
44600,0.0319713
44700,0.037892
44800,0.0395406
44900,0.0521363
45000,0.0482525
45100,0.0600982
45200,0.0435172
45300,0.0444835
45400,0.0417402
45500,0.0564476
45600,0.0587306
45700,0.0540437
45800,0.0532195
45900,0.0536543
46000,0.0453225
46100,0.054444
46200,0.0509954
46300,0.0589407
46400,0.0634339
46500,0.0550291
46600,0.0384888
46700,0.0386119
46800,0.0411811
46900,0.0432096
47000,0.0359513
47100,0.0315389
47200,0.0300836
47300,0.0569151
47400,0.0479179
47500,0.0476053
47600,0.0489125
47700,0.0550939
47800,0.0493967
47900,0.0418745
48000,0.0433739
48100,0.0480591
48200,0.0382975
48300,0.0442186
48400,0.0573454
48500,0.0402213
48600,0.0412763
48700,0.0374467
48800,0.0337052
48900,0.0322165
49000,0.052015
49100,0.0582465
49200,0.0507492
49300,0.0463142
49400,0.0352884
49500,0.0591339
49600,0.0602301
49700,0.0530581
49800,0.0396231
49900,0.0476367
50000,0.0454026
50100,0.0475961
50200,0.0380104
50300,0.0408588
50400,0.0608574
50500,0.0506654
50600,0.042515
50700,0.0359445
50800,0.0427833
50900,0.0384516
51000,0.0254164
51100,0.0230699
51200,0.0340562
51300,0.0409533
51400,0.0355518
51500,0.0356484
51600,0.0273297
51700,0.0355983
51800,0.0333486
51900,0.030772
52000,0.035597
52100,0.0504574
52200,0.0544193
52300,0.0488023
52400,0.0410932
52500,0.0346767
52600,0.0284334
52700,0.0361062
52800,0.0450035
52900,0.0619116
53000,0.0684117
53100,0.0523967
53200,0.0522685
53300,0.036811
53400,0.0297963
53500,0.0290944
53600,0.0410389
53700,0.0475382
53800,0.0317218
53900,0.0348001
54000,0.0468195
54100,0.0504211
54200,0.0432871
54300,0.0319431
54400,0.0363534
54500,0.0313684
54600,0.0383958
54700,0.0347754
54800,0.0359675
54900,0.0425198
55000,0.0576393
55100,0.0435725
55200,0.0419775
55300,0.0364263
55400,0.0449811
55500,0.0412715
55600,0.0325046
55700,0.0379487
55800,0.040361
55900,0.0452792
56000,0.0289902
56100,0.0296578
56200,0.0358112
56300,0.0416249
56400,0.0368266
56500,0.0502732
56600,0.0390993
56700,0.0389268
56800,0.029237
56900,0.0348158
57000,0.030005
57100,0.0339728
57200,0.0268147
57300,0.0286827
57400,0.0332555
57500,0.0360495
57600,0.035848
57700,0.0409851
57800,0.0413829
57900,0.0311202
58000,0.0280906
58100,0.0404758
58200,0.0270809
58300,0.0231306
58400,0.0272666
58500,0.0276552
58600,0.027311
58700,0.0232223
58800,0.0296704
58900,0.0350071
59000,0.0222121
59100,0.014223
59200,0.0132049
59300,0.0295508
59400,0.0473799
59500,0.0397588
59600,0.024494
59700,0.0181735
59800,0.0455165
59900,0.0217489
60000,0.0195779
